"","seqnames","start","end","width","strand","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","annotation","geneChr","geneStart","geneEnd","geneLength","geneStrand","geneId","transcriptId","distanceToTSS","ENTREZID","SYMBOL","GENENAME"
"485","chr2L",9387687,9388031,345,"*","suvar1_peak_684",44,".",1.95811,6.03377,4.44876,186,"2L",9387573,9387843,"suvar2_peak_654",35,".",1.9442,5.10226,3.54436,79,157,"Promoter",1,9387559,9391567,4009,1,"FBgn0012036","FBtr0332597",128,"34256","Aldh","Aldehyde dehydrogenase"
"486","chr2L",9396361,9396720,360,"*","suvar1_peak_685",125,".",2.75172,14.4898,12.536,179,"2L",9396386,9396768,"suvar2_peak_656",87,".",2.43436,10.5745,8.7047,171,334,"Intron (FBtr0332598/FBgn0085395, intron 2 of 10)",1,9396999,9397988,990,2,"FBgn0032115","FBtr0303900",1268,"34257","CG4438","uncharacterized protein"
"487","chr2L",9430878,9431229,352,"*","suvar1_peak_686",69,".",2.14046,8.69755,6.9758,174,"2L",9430911,9431505,"suvar2_peak_657",50,".",1.96955,6.73053,5.0589,530,318,"Promoter",1,9428669,9431052,2384,2,"FBgn0032117","FBtr0346623",0,"34260","FucTB","alpha1,3-fucosyltransferase B"
"488","chr2L",9490754,9491128,375,"*","suvar1_peak_688",177,".",2.77745,19.8236,17.701,192,"2L",9490742,9491107,"suvar2_peak_658",201,".",3.00847,22.3957,20.1513,203,354,"Distal Intergenic",1,9491176,9494796,3621,2,"FBgn0004868","FBtr0306169",3668,"34264","Gdi","GDP dissociation inhibitor"
"489","chr2L",9494589,9495112,524,"*","suvar1_peak_690",126,".",2.63632,14.6413,12.6803,416,"2L",9494622,9495136,"suvar2_peak_659",100,".",2.53676,11.9636,10.0368,318,490,"Promoter",1,9491176,9494796,3621,2,"FBgn0004868","FBtr0306169",0,"34264","Gdi","GDP dissociation inhibitor"
"490","chr2L",9495364,9495709,346,"*","suvar1_peak_691",134,".",2.59431,15.4645,13.4755,195,"2L",9495412,9495662,"suvar2_peak_660",32,".",1.77771,4.81158,3.27791,123,250,"Promoter",1,9495474,9520696,25223,1,"FBgn0032120","FBtr0089853",0,"2768929","CG33298","uncharacterized protein"
"491","chr2L",9520724,9521717,994,"*","suvar1_peak_692",1178,".",5.89482,121.427,117.87,249,"2L",9520738,9521688,"suvar2_peak_662",1423,".",7.28159,146.12,142.314,225,950,"Promoter",1,9521210,9540045,18836,1,"FBgn0032123","FBtr0079827",0,"34268","Oatp30B","Organic anion transporting polypeptide 30B"
"492","chr2L",9540011,9540338,328,"*","suvar1_peak_693",437,".",3.79699,46.4539,43.7828,157,"2L",9540002,9540331,"suvar2_peak_663",354,".",3.68759,38.0474,35.4978,162,321,"Promoter",1,9540523,9542480,1958,1,"FBgn0032124","FBtr0079830",-185,"34269","CG17855","uncharacterized protein"
"493","chr2L",9566356,9566631,276,"*","suvar1_peak_694",64,".",2.2041,8.1352,6.44005,139,"2L",9566489,9566736,"suvar2_peak_665",27,".",1.76071,4.1949,2.71494,109,142,"Promoter",1,9547720,9566750,19031,2,"FBgn0032129","FBtr0079860",119,"34274","jp","junctophilin"
"494","chr2L",9567042,9567737,696,"*","suvar1_peak_695",799,".",4.93591,83.038,79.9036,451,"2L",9567103,9567859,"suvar2_peak_666",823,".",6.21627,85.4781,82.3198,367,634,"Promoter",1,9547720,9566750,19031,2,"FBgn0032129","FBtr0079860",-292,"34274","jp","junctophilin"
"495","chr2L",9569657,9570941,1285,"*","suvar1_peak_696",175,".",3.09157,19.6504,17.5335,284,"2L",9569771,9570411,"suvar2_peak_667",63,".",2.20239,8.12624,6.37732,406,640,"Promoter",1,9570271,9573572,3302,1,"FBgn0032130","FBtr0079835",0,"34275","brwl","brickwall"
"496","chr2L",9576328,9577038,711,"*","suvar1_peak_697",1072,".",6.9555,110.665,107.228,499,"2L",9576151,9577012,"suvar2_peak_668",852,".",6.4919,88.3972,85.2046,671,685,"Promoter",1,9573563,9576769,3207,2,"FBgn0028479","FBtr0079857",0,"34276","Mtpalpha","Mitochondrial trifunctional protein alpha subunit"
"497","chr2L",9612596,9614332,1737,"*","suvar1_peak_698",1275,".",7.6084,131.256,127.581,290,"2L",9612586,9614249,"suvar2_peak_669",1433,".",8.81262,147.192,143.371,275,1654,"Promoter",1,9613166,9616404,3239,1,"FBgn0040070","FBtr0079839",0,"34281","Trx-2","thioredoxin-2"
"498","chr2L",9614489,9614888,400,"*","suvar1_peak_699",34,".",1.89059,4.93047,3.41511,190,"2L",9614613,9614922,"suvar2_peak_670",56,".",2.2245,7.32517,5.62081,134,275,"Intron (FBtr0079839/FBgn0040070, intron 2 of 3)",1,9613414,9616047,2634,1,"FBgn0040070","FBtr0079840",1075,"34281","Trx-2","thioredoxin-2"
"499","chr2L",9616644,9617116,473,"*","suvar1_peak_700",268,".",3.60884,29.1797,26.8189,200,"2L",9616667,9617351,"suvar2_peak_671",159,".",2.92095,18.0873,15.955,203,449,"Promoter",1,9616836,9622588,5753,1,"FBgn0032135","FBtr0302199",0,"34282","GlcAT-S","Glucuronyltransferase S"
"500","chr2L",9657113,9658113,1001,"*","suvar1_peak_701",392,".",4.20679,41.8071,39.21,387,"2L",9657142,9658082,"suvar2_peak_672",387,".",3.66771,41.3257,38.7251,362,940,"Promoter",1,9656600,9657424,825,1,"FBgn0053299","FBtr0303875",513,"2768912","CG33299","uncharacterized protein"
"501","chr2L",9699634,9699993,360,"*","suvar1_peak_704",156,".",2.63694,17.7118,15.6508,156,"2L",9699651,9699981,"suvar2_peak_674",112,".",2.54018,13.2217,11.2444,139,330,"Promoter",1,9699791,9700459,669,1,"FBgn0286786","FBtr0335494",0,"44173","hoip","hoi-polloi"
"502","chr2L",9700459,9701066,608,"*","suvar1_peak_705",229,".",3.15021,25.2385,22.9717,222,"2L",9700541,9701351,"suvar2_peak_675",84,".",2.27723,10.332,8.47355,144,525,"Promoter",1,9700810,9708883,8074,1,"FBgn0011207","FBtr0079847",0,"34286","pelo","pelota"
"503","chr2L",9705539,9706048,510,"*","suvar1_peak_706",42,".",1.97118,5.86681,4.2927,430,"2L",9705577,9705806,"suvar2_peak_676",24,".",1.75254,3.87253,2.42401,49,229,"Promoter",1,9702442,9705954,3513,2,"FBgn0051710","FBtr0339523",0,"318907","CG31710","uncharacterized protein"
"504","chr2L",9710842,9711535,694,"*","suvar1_peak_707",746,".",5.03277,77.7643,74.6887,497,"2L",9710504,9711526,"suvar2_peak_677",828,".",5.66038,85.9882,82.8236,828,685,"Promoter",1,9708921,9711271,2351,2,"FBgn0032138","FBtr0079848",0,"34287","CG4364","uncharacterized protein"
"505","chr2L",9739305,9739840,536,"*","suvar1_peak_708",36,".",1.9167,5.23545,3.69891,183,"2L",9739405,9739665,"suvar2_peak_678",34,".",1.92741,4.95747,3.41374,47,260,"Intron (FBtr0335506/FBgn0028704, intron 2 of 7)",1,9736645,9737949,1305,1,"FBgn0032140","FBtr0335503",2660,"34289","CG13117","uncharacterized protein"
"506","chr2L",9751550,9751932,383,"*","suvar1_peak_710",125,".",2.97911,14.4988,12.5445,166,"2L",9751371,9751883,"suvar2_peak_679",56,".",2.15283,7.34622,5.63922,247,334,"Distal Intergenic",1,9747839,9750071,2233,2,"FBgn0015035","FBtr0079925",-1479,"34291","Cyp4e3","Cytochrome P450 4e3"
"507","chr2L",9757973,9758781,809,"*","suvar1_peak_712",142,".",2.76312,16.307,14.291,575,"2L",9757994,9758710,"suvar2_peak_680",64,".",2.03752,8.20416,6.45181,318,716,"Promoter",1,9758342,9762375,4034,1,"FBgn0270924","FBtr0079865",0,"34292","zf30C","zinc finger protein 30C"
"508","chr2L",9763151,9763670,520,"*","suvar1_peak_713",139,".",2.82839,15.9929,13.987,198,"2L",9763165,9764124,"suvar2_peak_681",92,".",2.5649,11.1481,9.2524,202,505,"Promoter",1,9762424,9763262,839,2,"FBgn0011291","FBtr0079924",0,"34293","Taf11","TBP-associated factor 11"
"509","chr2L",9779877,9780494,618,"*","suvar1_peak_714",32,".",1.87967,4.7245,3.22425,134,"2L",9779815,9780555,"suvar2_peak_683",41,".",2.08928,5.75702,4.15103,359,618,"Distal Intergenic",1,9782384,9788499,6116,1,"FBgn0032147","FBtr0079869",-1890,"34300","IP3K1","Inositol 1,4,5-triphosphate kinase 1"
"510","chr2L",9781203,9781480,278,"*","suvar1_peak_715",45,".",2.08502,6.13022,4.54085,148,"2L",9781156,9781442,"suvar2_peak_684",22,".",1.76057,3.69866,2.26616,269,240,"Promoter",1,9782384,9788499,6116,1,"FBgn0032147","FBtr0079869",-904,"34300","IP3K1","Inositol 1,4,5-triphosphate kinase 1"
"511","chr2L",9789868,9791178,1311,"*","suvar1_peak_718",149,".",2.74691,16.9867,14.9494,712,"2L",9790077,9791269,"suvar2_peak_688",74,".",2.37911,9.24084,7.43357,1010,1101,"Promoter",1,9790882,9791958,1077,1,"FBgn0032149","FBtr0303447",0,"34302","CG4036","uncharacterized protein"
"512","chr2L",9885500,9885733,234,"*","suvar1_peak_719",59,".",2.2116,7.63303,5.96318,97,"2L",9885477,9885714,"suvar2_peak_689",67,".",2.35593,8.51841,6.74765,110,215,"Promoter",1,9793317,9886250,92934,2,"FBgn0032151","FBtr0079914",517,"34304","nAChRalpha6","nicotinic Acetylcholine Receptor alpha6"
"513","chr2L",9887506,9888201,696,"*","suvar1_peak_720",1338,".",8.27781,137.582,133.825,479,"2L",9887701,9888337,"suvar2_peak_690",1154,".",6.76619,119.001,115.489,291,500,"Promoter",1,9888005,9890119,2115,1,"FBgn0029174","FBtr0342837",0,"47762","Fkbp59","FK506-binding protein 59kD"
"514","chr2L",9894793,9895621,829,"*","suvar1_peak_722",142,".",2.67089,16.27,14.2557,290,"2L",9894777,9895340,"suvar2_peak_691",74,".",2.33656,9.28748,7.47874,253,548,"Promoter",1,9895287,9896104,818,1,"FBgn0010520","FBtr0079874",0,"46032","Bka","Bekka"
"515","chr2L",9897226,9897700,475,"*","suvar1_peak_723",220,".",2.83376,24.2544,22.0119,319,"2L",9897263,9897705,"suvar2_peak_692",158,".",2.94112,18.0017,15.8711,259,437,"Promoter",1,9896265,9897521,1257,2,"FBgn0004867","FBtr0079905",0,"34309","RpS2","Ribosomal protein S2"
"516","chr2L",9912613,9912973,361,"*","suvar1_peak_724",78,".",2.25228,9.63504,7.87029,180,"2L",9912579,9912845,"suvar2_peak_693",49,".",2.01409,6.63394,4.96885,137,233,"Promoter",1,9912911,9915044,2134,1,"FBgn0024285","FBtr0079875",0,"34312","Srp54","Splicing regulatory protein 54"
"517","chr2L",9915136,9915683,548,"*","suvar1_peak_725",109,".",2.22908,12.8156,10.9227,237,"2L",9915243,9915842,"suvar2_peak_695",97,".",2.47867,11.6813,9.76438,154,440,"Promoter",1,9915253,9917220,1968,1,"FBgn0040064","FBtr0079876",0,"34313","yip2","yippee interacting protein 2"
"518","chr2L",9917851,9918383,533,"*","suvar1_peak_726",201,".",3.05426,22.3233,20.1309,378,"2L",9917383,9918391,"suvar2_peak_697",177,".",2.89592,19.8859,17.7031,820,533,"Promoter",1,9917221,9918176,956,2,"FBgn0025700","FBtr0079900",0,"34314","CG5885","uncharacterized protein"
"519","chr2L",9921481,9921845,365,"*","suvar1_peak_727",99,".",2.54866,11.8267,9.972,148,"2L",9921540,9921957,"suvar2_peak_699",80,".",2.44347,9.87187,8.0343,209,305,"Promoter",1,9921633,9922766,1134,1,"FBgn0032162","FBtr0079879",0,"34317","CG4592","uncharacterized protein"
"520","chr2L",9938025,9938263,239,"*","suvar1_peak_728",71,".",2.1616,8.87761,7.14746,99,"2L",9937930,9938253,"suvar2_peak_700",26,".",1.62291,4.15118,2.67332,124,229,"Promoter",1,9934767,9938134,3368,2,"FBgn0051712","FBtr0079896",0,"34320","CG31712","uncharacterized protein"
"521","chr2L",9938500,9938912,413,"*","suvar1_peak_729",135,".",2.51256,15.5907,13.5983,234,"2L",9938321,9939210,"suvar2_peak_701",82,".",2.25628,10.1232,8.27353,284,413,"Promoter",1,9938863,9940845,1983,1,"FBgn0032166","FBtr0300550",0,"34321","CG4619","uncharacterized protein"
"522","chr2L",9957114,9957589,476,"*","suvar1_peak_730",174,".",2.7113,19.5986,17.4831,251,"2L",9957227,9957687,"suvar2_peak_703",106,".",2.40804,12.5734,10.6228,146,362,"Promoter",1,9957132,9960168,3037,1,"FBgn0032170","FBtr0343738",0,"34325","CG4658","uncharacterized protein"
"523","chr2L",9960496,9960913,418,"*","suvar1_peak_731",81,".",2.48246,9.92705,8.15062,155,"2L",9960563,9960804,"suvar2_peak_704",36,".",1.91311,5.21718,3.6523,52,241,"Promoter",1,9961018,9962104,1087,1,"FBgn0263766","FBtr0310481",-105,"14462735","asRNA:CR43683","antisense RNA:CR43683"
"524","chr2L",9963205,9963718,514,"*","suvar1_peak_732",44,".",1.92559,6.0753,4.48919,443,"2L",9963050,9963783,"suvar2_peak_705",121,".",2.77966,14.1378,12.1293,608,514,"Promoter",1,9959248,9963755,4508,2,"FBgn0032172","FBtr0309209",37,"34327","CG5850","uncharacterized protein"
"525","chr2L",9966748,9967604,857,"*","suvar1_peak_733",370,".",4.22665,39.5953,37.034,473,"2L",9966910,9967577,"suvar2_peak_706",245,".",3.43278,26.9211,24.5751,319,667,"Promoter",1,9967313,9968491,1179,1,"FBgn0011272","FBtr0079888",0,"34329","RpL13","Ribosomal protein L13"
"526","chr2L",10003892,10004297,406,"*","suvar1_peak_734",136,".",2.88279,15.614,13.6212,220,"2L",10003698,10004380,"suvar2_peak_707",159,".",3.13998,18.0665,15.9346,319,406,"Promoter",1,10003832,10008889,5058,1,"FBgn0043456","FBtr0303902",60,"192507","Ndf","Nucleosome-destabilizing factor"
"527","chr2L",10009237,10010510,1274,"*","suvar1_peak_735",367,".",3.76701,39.2734,36.7185,277,"2L",10009292,10010201,"suvar2_peak_708",148,".",2.75404,16.9867,14.8858,199,909,"Promoter",1,10009381,10012118,2738,1,"FBgn0011584","FBtr0343741",0,"34333","Trp1","Translocation protein 1"
"528","chr2L",10143605,10143937,333,"*","suvar1_peak_736",301,".",4.08416,32.6198,30.1861,151,"2L",10143531,10143927,"suvar2_peak_709",507,".",5.15497,53.5043,50.7328,216,323,"Promoter",1,10144776,10155510,10735,1,"FBgn0032187","FBtr0079943",-839,"34348","CG4839","uncharacterized protein"
"529","chr2L",10165900,10166493,594,"*","suvar1_peak_737",469,".",5.25369,49.6996,46.9778,298,"2L",10165939,10166444,"suvar2_peak_710",246,".",3.69678,27.049,24.6988,239,505,"Intron (FBtr0335510/FBgn0265002, intron 2 of 20)",1,10172702,10174090,1389,1,"FBgn0032188","FBtr0301684",-6209,"34349","CG13137","uncharacterized protein"
"530","chr2L",10204005,10204378,374,"*","suvar1_peak_738",211,".",3.06813,23.39,21.1696,221,"2L",10204056,10204343,"suvar2_peak_712",49,".",1.86961,6.57835,4.91576,99,287,"Promoter",1,10202520,10204317,1798,2,"FBgn0085188","FBtr0112350",0,"34353","CG34159","uncharacterized protein"
"531","chr2L",10220078,10221670,1593,"*","suvar1_peak_739",141,".",2.46183,16.1659,14.1543,1281,"2L",10220686,10222441,"suvar2_peak_713",108,".",2.45479,12.8237,10.8623,601,984,"Promoter",1,10213812,10220952,7141,2,"FBgn0024320","FBtr0303907",0,"34358","Npc1a","Niemann-Pick type C-1a"
"532","chr2L",10226243,10227385,1143,"*","suvar1_peak_741",514,".",4.02346,54.194,51.4082,567,"2L",10226453,10227098,"suvar2_peak_714",437,".",4.34642,46.3889,43.7149,426,645,"Promoter",1,10224457,10226808,2352,2,"FBgn0032196","FBtr0343607",0,"34361","CG5708","uncharacterized protein"
"533","chr2L",10230271,10231873,1603,"*","suvar1_peak_742",144,".",2.63944,16.459,14.4383,1226,"2L",10231292,10231869,"suvar2_peak_715",99,".",2.39076,11.874,9.94998,185,577,"Promoter",1,10227760,10231692,3933,2,"FBgn0032197","FBtr0079953",0,"34362","ova","ovaries absent"
"534","chr2L",10232060,10232857,798,"*","suvar1_peak_743",108,".",2.29138,12.7389,10.8484,453,"2L",10232055,10232807,"suvar2_peak_716",80,".",2.12864,9.88766,8.04939,551,748,"Promoter",1,10232507,10234450,1944,1,"FBgn0032198","FBtr0079951",0,"34363","eEF1delta","eukaryotic translation elongation factor 1 delta"
"535","chr2L",10233328,10234383,1056,"*","suvar1_peak_744",133,".",2.78487,15.3601,13.3752,531,"2L",10233298,10234387,"suvar2_peak_717",164,".",2.94585,18.5714,16.4251,623,1056,"Promoter",1,10232507,10234450,1944,1,"FBgn0032198","FBtr0079952",821,"34363","eEF1delta","eukaryotic translation elongation factor 1 delta"
"536","chr2L",10236015,10236467,453,"*","suvar1_peak_745",31,".",1.80032,4.60799,3.11531,96,"2L",10235995,10236298,"suvar2_peak_718",57,".",2.15217,7.43708,5.72377,72,284,"3' UTR",1,10234585,10238317,3733,2,"FBgn0051720","FBtr0301973",1850,"318914","mthl15","methuselah-like 15"
"537","chr2L",10237437,10238445,1009,"*","suvar1_peak_746",66,".",2.23689,8.37181,6.66646,879,"2L",10238008,10238323,"suvar2_peak_720",75,".",2.32727,9.37943,7.56575,115,315,"Promoter",1,10234585,10238317,3733,2,"FBgn0051720","FBtr0301973",0,"318914","mthl15","methuselah-like 15"
"538","chr2L",10238853,10239818,966,"*","suvar1_peak_747",226,".",3.17609,24.8617,22.603,543,"2L",10238840,10239678,"suvar2_peak_721",169,".",2.94308,19.0926,16.9307,582,826,"Promoter",1,10239341,10242172,2832,1,"FBgn0004419","FBtr0079975",0,"34364","me31B","maternal expression at 31B"
"539","chr2L",10246783,10247183,401,"*","suvar1_peak_748",177,".",2.90878,19.8514,17.728,205,"2L",10246800,10247174,"suvar2_peak_722",78,".",2.27481,9.63504,7.80685,128,374,"Promoter",1,10242512,10247078,4567,2,"FBgn0024248","FBtr0080088",0,"64880","chico","chico"
"540","chr2L",10249876,10251043,1168,"*","suvar1_peak_750",210,".",3.14409,23.2692,21.0512,501,"2L",10250155,10251119,"suvar2_peak_723",80,".",2.345,9.88247,8.04459,457,888,"Promoter",1,10247502,10250501,3000,2,"FBgn0000229","FBtr0080087",0,"44801","bsk","basket"
"541","chr2L",10255468,10256032,565,"*","suvar1_peak_751",231,".",2.96535,25.3947,23.123,342,"2L",10255573,10255998,"suvar2_peak_724",160,".",2.93658,18.2323,16.0939,269,425,"Promoter",1,10254610,10255891,1282,2,"FBgn0032200","FBtr0080086",0,"34368","CG5676","uncharacterized protein"
"542","chr2L",10260409,10261340,932,"*","suvar1_peak_752",897,".",6.22507,92.9541,89.7153,592,"2L",10260659,10261327,"suvar2_peak_725",665,".",5.23985,69.501,66.5359,384,668,"Promoter",1,10256319,10261049,4731,2,"FBgn0026379","FBtr0089904",0,"43991","Pten","Phosphatase and tensin homolog"
"543","chr2L",10263308,10263778,471,"*","suvar1_peak_753",129,".",2.5872,14.9033,12.9343,193,"2L",10263334,10263728,"suvar2_peak_726",102,".",2.36516,12.1797,10.2431,271,394,"Promoter",1,10261795,10263554,1760,2,"FBgn0011305","FBtr0333411",0,"34370","Rsf1","Repressor splicing factor 1"
"544","chr2L",10276738,10277302,565,"*","suvar1_peak_758",141,".",2.58869,16.1577,14.1463,189,"2L",10276856,10277116,"suvar2_peak_727",45,".",1.92815,6.18481,4.54973,49,260,"Promoter",1,10272627,10277161,4535,2,"FBgn0260749","FBtr0333410",0,"34377","Utx","Utx histone demethylase"
"545","chr2L",10277366,10277785,420,"*","suvar1_peak_759",437,".",4.23204,46.4025,43.7322,223,"2L",10277447,10277829,"suvar2_peak_728",316,".",3.57395,34.1146,31.6316,166,338,"Promoter",1,10272325,10277551,5227,2,"FBgn0260749","FBtr0080076",0,"34377","Utx","Utx histone demethylase"
"546","chr2L",10278384,10279004,621,"*","suvar1_peak_760",130,".",2.60132,15.0412,13.0678,488,"2L",10278473,10278952,"suvar2_peak_729",39,".",1.81405,5.49945,3.90988,310,479,"Promoter",1,10272627,10278811,6185,2,"FBgn0260749","FBtr0080075",0,"34377","Utx","Utx histone demethylase"
"547","chr2L",10298357,10298748,392,"*","suvar1_peak_762",183,".",2.96721,20.4544,18.3142,209,"2L",10298460,10298692,"suvar2_peak_730",89,".",2.34718,10.7806,8.90179,101,232,"Promoter",1,10295866,10298267,2402,2,"FBgn0032210","FBtr0080072",-90,"34380","CYLD","Cylindromatosis"
"548","chr2L",10304510,10305823,1314,"*","suvar1_peak_765",139,".",2.8808,15.9149,13.9117,733,"2L",10303483,10305730,"suvar2_peak_731",194,".",3.07143,21.689,19.4599,663,1221,"Promoter",1,10302592,10303947,1356,2,"FBgn0005322","FBtr0343611",-563,"44021","nmd","no mitochondrial derivative"
"549","chr2L",10311289,10312308,1020,"*","suvar1_peak_769",246,".",3.48844,26.9983,24.6889,739,"2L",10311427,10311750,"suvar2_peak_733",31,".",1.77104,4.71512,3.18846,232,323,"Promoter",1,10311050,10312099,1050,2,"FBgn0267365","FBtr0080062",0,"34386","l(2)SH0834","lethal (2) SH0834"
"550","chr2L",10311289,10312308,1020,"*","suvar1_peak_769",246,".",3.48844,26.9983,24.6889,739,"2L",10311830,10312234,"suvar2_peak_734",162,".",2.72824,18.3501,16.2087,196,404,"Promoter",1,10311050,10312099,1050,2,"FBgn0267365","FBtr0080062",0,"34386","l(2)SH0834","lethal (2) SH0834"
"551","chr2L",10313988,10315429,1442,"*","suvar1_peak_770",136,".",2.58182,15.5974,13.6047,977,"2L",10313990,10314566,"suvar2_peak_735",101,".",2.43981,12.124,10.1893,343,576,"Promoter",1,10312265,10314396,2132,2,"FBgn0032216","FBtr0331669",0,"34387","Usp14","Ubiquitin specific protease 14"
"552","chr2L",10331595,10331883,289,"*","suvar1_peak_773",138,".",2.65685,15.8189,13.8191,150,"2L",10331620,10332107,"suvar2_peak_736",45,".",1.86651,6.23285,4.59579,117,263,"Promoter",1,10331471,10333129,1659,1,"FBgn0032222","FBtr0079992",124,"34394","Cox10","Cytochrome c oxidase assembly factor 10"
"553","chr2L",10333230,10335193,1964,"*","suvar1_peak_774",260,".",3.09758,28.358,26.0171,527,"2L",10333517,10334778,"suvar2_peak_738",148,".",2.75404,16.9867,14.8858,183,1261,"Promoter",1,10333734,10338441,4708,1,"FBgn0032223","FBtr0333097",0,"34395","GATAd","GATAd"
"554","chr2L",10339352,10339725,374,"*","suvar1_peak_775",106,".",2.34746,12.5347,10.6516,147,"2L",10339357,10339724,"suvar2_peak_739",61,".",2.07288,7.84693,6.1122,150,367,"Promoter",1,10339457,10341503,2047,1,"FBgn0019932","FBtr0079994",0,"34396","SamDC","S-adenosylmethionine decarboxylase"
"555","chr2L",10341454,10342064,611,"*","suvar1_peak_776",113,".",2.20905,13.3092,11.3974,243,"2L",10341569,10341883,"suvar2_peak_740",66,".",2.17387,8.37462,6.6098,132,314,"Promoter",1,10341616,10342523,908,1,"FBgn0051715","FBtr0079996",0,"318909","CG31715","uncharacterized protein"
"556","chr2L",10342635,10343751,1117,"*","suvar1_peak_777",68,".",2.02063,8.57077,6.85387,99,"2L",10342910,10343365,"suvar2_peak_741",58,".",2.01104,7.58397,5.86372,205,455,"Promoter",1,10342702,10344223,1522,1,"FBgn0032224","FBtr0310115",0,"34397","Sps2","Selenophosphate synthetase 2"
"557","chr2L",10344193,10344691,499,"*","suvar1_peak_778",45,".",1.96049,6.18593,4.59314,356,"2L",10344352,10344574,"suvar2_peak_742",37,".",1.85844,5.31041,3.7398,121,222,"Promoter",1,10344442,10347706,3265,1,"FBgn0032225","FBtr0079999",0,"34398","CG5022","uncharacterized protein"
"558","chr2L",10356601,10357133,533,"*","suvar1_peak_779",103,".",2.40619,12.2489,10.3779,282,"2L",10356637,10357362,"suvar2_peak_743",83,".",2.34396,10.2014,8.34816,363,496,"Promoter",1,10356795,10357876,1082,1,"FBgn0032229","FBtr0080000",0,"34402","ClpP","Caseinolytic protease proteolytic subunit"
